date,open,high,low,close
2017-01-03,38.600172687456144,39.1364449090113,38.45099054329599,38.963470458984375
2017-01-04,39.07349302212267,39.22119284589872,38.8157670392987,39.00113296508789
2017-01-05,38.96049707647833,39.3768246023681,38.907958887153065,39.354026794433594
2017-01-06,39.415487161509226,40.04196369439939,39.26402107428152,39.95522689819336
2017-01-09,39.96761566140219,40.144356335216045,39.79067457561332,39.98000717163086
2017-01-10,40.039979228432735,40.10292371357673,39.82437753977148,39.8878173828125
2017-01-11,39.8982328193432,40.05435754910578,39.71831956325489,40.04246139526367
2017-01-12,40.00429021455345,40.016681724522456,39.6092744387211,39.965633392333984
2017-01-13,40.0211441887252,40.20670676905062,39.981988226805825,40.04096984863281
2017-01-17,40.00132009010023,40.00429223759128,39.66875342382704,39.87889862060547
2017-01-18,39.93837655891499,39.957952650428474,39.699481690545724,39.951263427734375
2017-01-19,39.904177249345075,40.120270523815584,39.73962766788221,39.75821304321289
2017-01-20,39.99289127397162,39.99289127397162,39.73417077619549,39.89921569824219
2017-01-23,40.00974466130529,40.68479270989905,39.835779500406765,40.60747528076172
2017-01-24,40.755671859986414,40.93409524810301,40.53367588097722,40.8334846496582
2017-01-25,41.118465626008266,41.42328087689927,40.89245765267364,41.4183235168457
2017-01-26,41.52439360245907,41.53381296623486,40.98911206999288,41.243865966796875
2017-01-27,41.370743146523445,41.729578878646564,40.663477979010494,40.80572509765625
2017-01-30,40.37700812224482,40.435490605301304,39.64050167763337,39.76539993286133
2017-01-31,39.49478525449764,39.712368386985204,39.18055816900061,39.49131774902344
2017-02-01,39.634561612166635,39.709402265121355,39.213772007235285,39.43705368041992
2017-02-02,39.34312373831458,39.78423431182817,39.25391015146024,39.57755661010742
2017-02-03,39.79861133874968,39.947793488342235,39.66875571167987,39.724266052246094
2017-02-06,39.635543322732154,39.73318176558165,39.41498805933869,39.716827392578125
2017-02-07,39.84817261077629,40.17082834796547,39.738638006201484,39.99586868286133
2017-02-08,39.99735291709821,40.237238492409205,39.80851945724102,40.06575012207031
2017-02-09,40.121756489604024,40.178756682275605,39.875431257349,40.124237060546875
2017-02-10,40.2303072439066,40.406257649773686,40.13514556859227,40.327945709228516
2017-02-13,40.44342480484369,40.689209322959066,40.41815020494087,40.60401153564453
2017-02-14,40.59211005398788,40.79036287032157,40.443419496398114,40.66397476196289
2017-02-15,40.60995665376086,40.79036905058768,40.565847106507924,40.59112548828125
2017-02-16,40.6382010037986,40.859750766384366,40.59111931590041,40.84785461425781
2017-02-17,40.79135697938571,41.041648864746094,40.723700917188914,41.041648864746094
2017-02-21,41.070891030705575,41.30829983376652,41.055527371702695,41.219581604003906
2017-02-22,41.07088303627915,41.29837707344748,41.06989232058256,41.174964904785156
2017-02-23,41.143255652173025,41.25923369648934,40.784419862878885,41.20322799682617
2017-02-24,41.024796440850594,41.0877409265114,40.849836786456756,41.06989669799805
2017-02-27,40.867186860168474,41.16208741839446,40.83992704937385,41.101619720458984
2017-02-28,40.91972381084528,41.06494309768031,40.65158768884048,40.80077362060547
2017-03-01,41.08030697512327,41.44732180530893,41.0014996921727,41.39701461791992
2017-03-02,41.32812555486447,41.36083430469596,41.119462637731345,41.16853332519531
2017-03-03,41.16505988930121,41.20471121101548,40.92671332146849,41.091705322265625
2017-03-06,40.98613768965043,41.08179470789861,40.76062504964231,41.02727508544922
2017-03-07,41.008444324299276,41.30632084646879,40.96483013443316,41.23197555541992
2017-03-08,41.311268133454675,41.54124276456532,41.22602119860383,41.40345764160156
2017-03-09,41.43468473541529,41.73206210468203,41.34596650445085,41.56751251220703
2017-03-10,41.79550001736235,41.87628494733374,41.60814885932255,41.794010162353516
2017-03-13,41.831185953474225,42.06338780445615,41.79401142293205,41.90751266479492
2017-03-14,41.813342330899395,41.99176949228472,41.67258505850065,41.911476135253906
2017-03-15,42.00912217426995,42.06066587065225,41.67110276532634,41.98979187011719
2017-03-16,42.080487671236035,42.17069196764626,41.936754470194366,42.06809616088867
2017-03-17,42.20836035238928,42.297074790564125,41.985324518159395,42.23363494873047
2017-03-20,42.129057180979366,42.13946725920301,41.8881809031282,42.049259185791016
2017-03-21,42.19795332084751,42.302035205126636,41.08873348969208,41.16010284423828
2017-03-22,41.23196882063657,41.41237740903881,40.997535971020675,41.116981506347656
2017-03-23,40.69124314722562,40.769059729025116,40.25791455944707,40.5217399597168
2017-03-24,40.645644311792374,40.73733469161564,40.09103246715871,40.3656120300293
2017-03-27,39.994879766840754,40.722466066875775,39.817443304094574,40.61738967895508
2017-03-28,40.66199655291465,40.93855753310014,40.345636777076386,40.68727493286133
