2017.01.03,00:00,2256.019000,2263.590000,2243.599000,2256.269000,50194890.000000
2017.01.04,00:00,2260.090000,2271.850000,2259.840000,2269.519000,8245210.000000
2017.01.05,00:00,2266.769000,2269.879000,2258.849000,2268.589000,10977110.000000
2017.01.06,00:00,2269.439000,2281.690000,2263.199000,2276.939000,57627600.000000
2017.01.09,00:00,2273.599000,2275.420000,2268.849000,2269.599000,13251680.000000
2017.01.10,00:00,2269.590000,2279.090000,2264.839000,2269.019000,12802870.000000
2017.01.11,00:00,2268.460000,2275.090000,2260.350000,2275.089000,19137510.000000
2017.01.12,00:00,2269.590000,2272.349000,2253.849000,2270.599000,15202360.000000
2017.01.13,00:00,2271.426000,2278.058000,2271.196000,2274.462000,52426700.000000
2017.01.17,00:00,2267.225000,2271.945000,2262.301000,2267.114000,67650550.000000
2017.01.18,00:00,2269.228000,2271.630000,2262.883000,2271.181000,51145580.000000
2017.01.19,00:00,2272.015000,2273.734000,2257.697000,2263.269000,49816230.000000
2017.01.20,00:00,2271.160000,2277.295000,2264.467000,2270.549000,40845460.000000
2017.01.23,00:00,2266.805000,2271.573000,2256.061000,2265.116000,43779440.000000
2017.01.24,00:00,2267.707000,2284.632000,2266.425000,2279.877000,34827400.000000
2017.01.25,00:00,2290.267000,2299.298000,2288.646000,2297.811000,37487510.000000
2017.01.26,00:00,2297.151000,2300.409000,2293.658000,2296.422000,50677580.000000
2017.01.27,00:00,2297.254000,2299.074000,2290.917000,2293.597000,62145130.000000
2017.01.30,00:00,2284.339000,2284.925000,2267.010000,2279.387000,33889610.000000
2017.01.31,00:00,2272.839000,2278.671000,2266.336000,2278.331000,73092290.000000
2017.02.01,00:00,2285.456000,2288.478000,2272.010000,2278.349000,57246800.000000
2017.02.02,00:00,2274.249000,2283.221000,2270.549000,2279.669000,8865070.000000
2017.02.03,00:00,2290.791000,2297.790000,2287.212000,2295.970000,24019610.000000
2017.02.06,00:00,2290.789000,2295.290000,2287.469000,2292.290000,46837800.000000
2017.02.07,00:00,2296.719000,2299.300000,2289.799000,2292.299000,12404490.000000
2017.02.08,00:00,2288.150000,2295.590000,2284.849000,2294.339000,30366750.000000
2017.02.09,00:00,2297.170000,2311.290000,2296.579000,2307.300000,13950760.000000
2017.02.10,00:00,2311.690000,2318.940000,2310.439000,2316.069000,12868550.000000
2017.02.13,00:00,2322.039000,2331.790000,2321.299000,2328.220000,16329720.000000
2017.02.14,00:00,2325.850000,2337.840000,2322.090000,2337.590000,16874610.000000
2017.02.15,00:00,2333.910000,2351.440000,2333.649000,2348.690000,22981410.000000
2017.02.16,00:00,2349.675000,2351.449000,2338.439000,2347.440000,17258150.000000
2017.02.17,00:00,2338.960000,2349.869000,2338.699000,2349.700000,31980610.000000
2017.02.21,00:00,2354.670000,2366.290000,2354.299000,2363.539000,15286290.000000
2017.02.22,00:00,2359.269000,2364.640000,2357.389000,2361.899000,14145530.000000
2017.02.23,00:00,2368.225000,2368.225000,2354.679000,2363.750000,14209380.000000
2017.02.24,00:00,2353.369000,2366.740000,2352.749000,2366.490000,5406920.000000
2017.02.27,00:00,2364.523000,2371.340000,2361.889000,2369.640000,11929120.000000
2017.02.28,00:00,2365.089000,2367.600000,2358.349000,2363.270000,9781370.000000
2017.03.01,00:00,2382.189000,2401.005000,2381.665000,2395.025000,29284450.000000
2017.03.02,00:00,2392.749000,2392.999000,2379.250000,2380.500000,12600490.000000
2017.03.03,00:00,2379.149000,2383.640000,2374.889000,2382.389000,11808290.000000
2017.03.06,00:00,2372.789000,2379.090000,2368.039000,2375.540000,16344080.000000
2017.03.07,00:00,2371.199000,2374.950000,2364.985000,2367.699000,21634220.000000
2017.03.08,00:00,2370.190000,2373.190000,2361.189000,2363.439000,15149580.000000
2017.03.09,00:00,2363.869000,2369.150000,2354.069000,2364.890000,12843550.000000
2017.03.10,00:00,2376.649000,2377.150000,2362.399000,2372.890000,17545250.000000
2017.03.13,00:00,2372.120000,2374.263000,2368.450000,2373.531000,13912670.000000
2017.03.14,00:00,2367.570000,2368.250000,2357.520000,2365.020000,16914480.000000
2017.03.15,00:00,2371.190000,2390.219000,2368.539000,2384.799000,13180550.000000
2017.03.16,00:00,2386.520000,2387.400000,2376.389000,2380.639000,8523510.000000
2017.03.17,00:00,2383.673000,2385.440000,2376.270000,2376.270000,26494270.000000
2017.03.20,00:00,2375.770000,2379.300000,2369.049000,2373.359000,19810580.000000
2017.03.21,00:00,2380.490000,2381.919000,2341.771000,2344.034000,54959650.000000
2017.03.22,00:00,2343.769000,2352.040000,2336.139000,2348.539000,35766500.000000
2017.03.23,00:00,2345.990000,2359.010000,2341.305000,2345.685000,27172540.000000
2017.03.24,00:00,2349.240000,2355.739000,2334.830000,2343.818000,20570330.000000
2017.03.27,00:00,2324.440000,2344.720000,2321.370000,2341.219000,7345730.000000
2017.03.28,00:00,2338.269000,2363.880000,2336.929000,2358.389000,4160770.000000
2017.03.29,00:00,2354.989000,2362.749000,2352.039000,2360.750000,3624430.000000
2017.03.30,00:00,2359.300000,2370.040000,2357.549000,2367.789000,2770580.000000
2017.03.31,00:00,2364.049000,2370.550000,2362.120000,2362.550000,2083800.000000
2017.04.03,00:00,2362.739000,2365.180000,2343.749000,2358.489000,28868940.000000
2017.04.04,00:00,2354.170000,2360.570000,2350.270000,2359.770000,74945840.000000
2017.04.05,00:00,2366.689000,2378.569000,2349.669000,2351.870000,107211480.000000
2017.04.06,00:00,2353.069000,2363.734000,2347.870000,2357.240000,104487910.000000
2017.04.07,00:00,2354.949000,2363.500000,2349.950000,2355.189000,98347830.000000
2017.04.10,00:00,2356.920000,2366.050000,2350.549000,2356.419000,64891310.000000
2017.04.11,00:00,2351.570000,2354.700000,2336.200000,2353.189000,128835660.000000
2017.04.12,00:00,2350.269000,2352.390000,2340.650000,2344.389000,113813250.000000
2017.04.13,00:00,2339.519000,2348.389000,2328.900000,2329.140000,33490710.000000
2017.04.17,00:00,2334.520000,2348.909000,2332.220000,2348.890000,15241350.000000
2017.04.18,00:00,2340.199000,2347.770000,2333.769000,2341.569000,73552850.000000
2017.04.19,00:00,2348.089000,2352.349000,2334.589000,2337.590000,22221530.000000
2017.04.20,00:00,2344.100000,2361.469000,2340.600000,2355.970000,20144420.000000
2017.04.21,00:00,2355.350000,2355.850000,2344.089000,2348.839000,17394000.000000
2017.04.24,00:00,2374.719000,2377.090000,2369.099000,2373.839000,16779000.000000
2017.04.25,00:00,2381.620000,2392.250000,2380.739000,2388.239000,16378820.000000
2017.04.26,00:00,2387.840000,2398.170000,2385.849000,2386.720000,98098560.000000
2017.04.27,00:00,2389.769000,2391.650000,2381.500000,2388.159000,73358800.000000
2017.04.28,00:00,2391.389000,2391.640000,2381.889000,2383.770000,41273620.000000
2017.05.01,00:00,2389.469000,2394.150000,2383.990000,2389.150000,38821700.000000
2017.05.02,00:00,2390.889000,2392.250000,2385.399000,2390.270000,41192040.000000
2017.05.03,00:00,2384.970000,2389.490000,2378.850000,2387.320000,57521380.000000
2017.05.04,00:00,2390.140000,2391.170000,2379.650000,2389.570000,70740980.000000
2017.05.05,00:00,2393.869000,2399.369000,2388.769000,2399.369000,44765790.000000
2017.05.09,00:00,2401.169000,2403.470000,2392.299000,2396.469000,40112640.000000
2017.05.11,00:00,2393.370000,2395.620000,2381.270000,2393.999000,61521950.000000
2017.05.12,00:00,2390.919000,2392.289000,2386.909000,2390.539000,14027970.000000
2017.05.16,00:00,2405.520000,2405.910000,2395.470000,2400.269000,43864570.000000
2017.05.17,00:00,2379.420000,2384.670000,2355.800000,2357.320000,152687570.000000
2017.05.18,00:00,2355.310000,2376.170000,2352.870000,2365.850000,98729080.000000
2017.05.19,00:00,2371.369000,2389.170000,2370.869000,2381.370000,71115740.000000
2017.05.22,00:00,2386.840000,2395.669000,2386.369000,2393.870000,27472180.000000
2017.05.23,00:00,2397.770000,2400.670000,2393.369000,2398.670000,31906050.000000
2017.05.24,00:00,2401.220000,2405.370000,2397.570000,2403.589000,36938050.000000
2017.05.25,00:00,2409.670000,2418.649000,2407.270000,2414.769000,49024830.000000
