date,open,high,low,close,volume,minutes
2017-01-26,86.2,86.93,86.05,86.94,39.94988300977275,390
2017-01-27,86.51,86.95,86.26,86.94,41.69951605796814,390
2017-01-30,86.06,86.37,85.32,86.07,58.80310707911849,390
2017-01-31,85.61,86.12,84.09,84.66,61.84122403495712,390
2017-02-01,85.49,86.06,84.68,84.92,58.78423412702978,390
2017-02-02,84.3,84.84,84.12,84.598,55.711324975825846,390
2017-02-03,86.066,87.28,85.86,87.16,69.79168781917542,390
2017-02-06,86.756,87.43,86.6,86.79,73.19068594975397,390
2017-02-07,87.167,87.37,86.48,86.75,74.14382717199624,390
2017-02-08,86.027,86.208,85.37,85.96,66.39703696966171,390
2017-02-09,86.418,87.32,86.13,87.2,70.4293349608779,390
2017-02-10,87.375,87.45,86.89,87.02,62.25587899889797,390
2017-02-13,87.457,88.72,87.425,88.14,60.60500502027571,390
2017-02-14,88.165,89.67,88.1,89.53,77.3000589911826,390
2017-02-15,89.995,90.85,89.35,90.618,70.6389609919861,390
2017-02-16,90.067,91.01,89.76,90.53,88.40462197642773,390
2017-02-17,89.788,90.45,89.688,90.19,63.38714788062498,390
2017-02-21,90.516,91.14,90.445,91.05,65.06282608117908,390
2017-02-22,90.427,91.265,90.416,91.05,66.7902700654231,390
2017-02-23,91.129,91.326,90.52,91.12,74.32730792695656,390
2017-02-24,90.037,90.48,89.73,90.33,59.14068296505138,390
2017-02-27,90.199,90.7,90.02,90.46,55.68504198268056,390
2017-02-28,89.795,90.79,89.587,90.73,67.03888004180044,390
2017-03-01,92.796,93.97,92.7,93.699,80.46863110782579,390
2017-03-02,93.759,93.859,92.03,92.166,73.28600599290803,390
2017-03-03,92.076,93.08,92.076,92.8,77.06503393873572,390
2017-03-06,92.245,92.209,91.1,91.95,47.510442081838846,390
2017-03-07,91.617,92.06,91.22,91.41,58.79842609516345,390
2017-03-08,92.458,92.81,91.13,91.28,82.92954503139481,390
2017-03-09,91.445,92.12,91.15,91.56,75.52436078339815,390
2017-03-10,91.919,91.85,90.53,91.31,75.82931005302817,390
2017-03-13,91.26,91.731,90.927,91.42,97.96938015613705,390
2017-03-14,90.871,91.63,90.757,91.59,151.3041408075369,390
2017-03-15,91.816,92.52,91.13,91.73,91.60898029152304,390
2017-03-16,92.006,92.8,91.57,91.64,54.23558203922585,390
2017-03-17,91.76,91.96,90.65,90.71,49.859999891370535,390
2017-03-20,90.2,91.15,89.78,90.14,76.19000003114343,390
2017-03-21,90.3,90.61,87.05,87.39,129.9500000551343,390
2017-03-22,86.52,88.06,86.01,87.54,111.06000002659857,390
2017-03-23,87.24,88.46,87.1,87.47,108.19999975897372,390
2017-03-24,87.78,88.07,86.78,87.36,103.7678859680891,390
2017-03-27,85.25,87.386,85.22,87.306,103.59000009298325,390
2017-03-28,86.976,88.998,86.976,88.708,111.5700000487268,390
2017-03-29,88.586,88.748,88.076,88.248,82.69999994710088,390
2017-03-30,88.21,89.416,88.106,89.11,72.47999991104007,390
2017-03-31,88.556,88.708,87.748,87.916,52.38000008277595,390
2017-04-03,88.009,88.048,86.596,87.617,130.5739338323474,390
2017-04-04,86.755,87.658,86.706,87.33,109.17611207440495,390
2017-04-05,88.354,88.436,86.129,86.209,149.53221286833286,390
2017-04-06,85.974,86.876,85.246,86.59,149.2818650752306,390
2017-04-07,85.916,86.759,85.702,86.228,126.55126161128283,390
2017-04-10,86.008,86.668,85.391,85.9,122.28675565123558,390
2017-04-11,85.374,85.758,84.796,85.74,192.0052852332592,390
2017-04-12,85.922,85.876,85.021,85.467,157.37347383238375,390
2017-04-13,85.447,86.926,84.381,84.539,190.34746092557907,390
2017-04-17,84.392,86.06,84.366,85.875,138.9485181607306,390
2017-04-18,85.293,85.619,84.738,85.258,159.10929150879383,390
2017-04-19,85.439,85.905,84.357,84.509,134.34186398237944,390
2017-04-20,85.005,85.758,84.547,85.61,141.49588702619076,390
2017-04-21,85.452,85.647,84.501,84.557,135.57185105234385,390
2017-04-24,86.477,88.018,86.408,87.589,134.4137062728405,390
2017-04-25,88.547,89.098,88.262,88.39,142.19437270611525,390
2017-04-26,88.294,89.029,88.137,88.477,155.63737408816814,390
2017-04-27,88.283,88.316,87.006,87.736,131.16581102460623,390
2017-04-28,87.414,87.819,86.946,87.006,122.47787218075246,390
2017-05-01,87.143,87.728,86.548,87.198,123.45519417151809,390
2017-05-02,86.653,86.746,86.017,86.549,105.4709809049964,390
2017-05-03,86.006,87.08,86.006,87.077,121.45882707089186,390
2017-05-04,87.542,87.598,86.567,87.098,135.779998999089,390
2017-05-05,87.136,87.259,86.416,86.978,107.18032191693783,390
2017-05-08,86.796,87.289,86.636,87.065,91.50308494409546,390
2017-05-09,87.255,87.808,86.496,86.87,102.51424782723188,390
2017-05-10,86.426,87.468,86.424,87.45,107.82218004070455,390
2017-05-11,87.036,87.466,86.349,87.149,118.06063896417618,390
2017-05-12,86.642,86.989,86.326,86.907,104.0878498069942,390
2017-05-15,87.091,87.478,86.856,87.35,90.51039613038301,390
2017-05-16,87.333,88.07,87.331,87.629,98.1387968994677,390
2017-05-17,86.104,86.276,83.963,84.286,173.45543083548546,390
2017-05-18,84.004,84.776,83.357,84.098,174.8171387463808,390
2017-05-19,84.164,85.308,84.121,84.76,113.42663884162903,390
2017-05-22,85.203,85.068,84.209,84.706,74.1486388570629,390
2017-05-23,84.711,86.04,84.507,85.796,101.92992606014013,390
2017-05-24,85.804,85.816,85.236,85.74,91.3473420124501,390
2017-05-25,85.974,85.918,85.078,85.347,104.6983480360359,390
2017-05-26,85.093,85.549,85.008,85.36,94.09654108434916,390
2017-05-30,85.076,85.1,83.776,83.938,87.26674233144149,390
2017-05-31,83.712,83.596,81.636,82.238,129.96059085056186,390
2017-06-01,82.44,83.06,81.646,83.067,108.85890810191631,390
2017-06-02,82.203,82.97,81.977,82.56,115.09054293856025,390
2017-06-05,82.402,83.486,82.402,82.8,82.02547382097691,390
2017-06-06,82.285,83.176,82.146,82.977,104.16955308616161,390
2017-06-07,83.267,84.088,83.098,83.9,112.99488704651594,390
2017-06-08,83.833,85.718,83.833,85.032,122.90581988543272,390
2017-06-09,85.327,87.038,85.327,86.988,180.16786185652018,390
2017-06-12,87.242,87.577,86.278,86.999,141.0541449263692,390
2017-06-13,87.515,87.77,86.976,87.258,128.46094101294875,390
2017-06-14,86.734,87.283,85.807,87.128,126.85745104588568,390
2017-06-15,86.185,87.049,86.184,86.557,132.65242090821266,390
2017-06-16,86.735,86.828,86.013,86.178,106.07263005152345,390
2017-06-19,86.294,88.209,86.291,88.028,107.35608583688736,390
2017-06-20,87.663,87.89,87.361,87.549,73.01831401325762,390
2017-06-21,87.48,87.43,86.74,87.12,104.07000034675002,390
2017-06-22,86.84,87.32,86.65,87.04,91.94000027701259,390
2017-06-23,87.59,87.94,86.6,86.89,42.16999990493059,390
2017-06-26,87.0,87.64,86.6,87.29,97.039999878034,390
2017-06-27,87.63,88.93,87.49,88.13,119.58999998122454,390
2017-06-28,88.59,90.04,88.59,89.84,67.82999999634922,390
2017-06-29,92.37,92.59,90.32,91.2,139.62999949604273,390
2017-06-30,91.84,91.99,91.16,91.57,67.25000008195639,390
2017-07-03,91.68,93.45,91.58,92.72,48.98000014387071,390
2017-07-05,93.12,93.77,92.6,93.73,83.80000013299286,390
2017-07-06,93.54,94.47,92.87,93.45,93.52000033482909,390
2017-07-07,93.89,94.1,93.22,93.86,72.14999997243285,390
2017-07-10,93.39,93.65,93.08,93.23,57.43000007234514,390
2017-07-11,93.17,93.12,92.27,92.83,76.2999999243766,390
2017-07-12,92.56,92.77,92.06,92.56,62.099999871104956,390
2017-07-13,92.69,93.36,92.33,93.35,52.40999986231327,390
2017-07-14,90.73,92.56,90.56,92.25,77.59000010974705,390
2017-07-17,91.77,91.94,91.25,91.38,49.23000010475516,390
2017-07-18,90.37,91.56,90.33,91.04,57.45999990403652,390
2017-07-19,91.31,91.58,90.99,91.22,46.18999990820885,390
2017-07-20,91.15,91.69,90.89,91.27,54.690000016242266,390
2017-07-21,91.1,91.26,90.51,90.88,44.529999889433384,390
2017-07-24,90.9,91.52,90.9,91.39,41.86999988742173,390
2017-07-25,92.45,93.5,92.26,92.82,55.17999999411404,390
2017-07-26,93.02,93.05,91.67,91.92,66.63999987952411,390
2017-07-27,91.79,91.96,91.16,91.54,103.6500001475215,390
2017-07-28,91.49,91.69,90.89,91.29,54.4599999319762,390
2017-07-31,91.49,92.35,91.45,91.85,48.57999995723367,390
2017-08-01,92.59,93.09,92.27,93.04,51.43999990448356,390
2017-08-02,92.7,93.16,92.5,93.08,51.530000099912286,390
2017-08-03,92.72,93.01,92.22,92.45,52.32999996840954,390
2017-08-04,93.52,94.38,93.46,93.68,65.81999988481402,390
2017-08-07,93.86,94.17,93.7,94.03,34.709999991580844,390
2017-08-08,93.86,95.18,93.59,93.84,100.24999993667006,390
2017-08-09,92.86,93.64,92.86,93.54,73.63999999314547,390
2017-08-10,92.85,92.98,92.05,92.19,104.07999964803457,390
2017-08-11,92.2,92.54,91.22,91.46,69.91999998874962,390
2017-08-14,92.3,92.87,92.29,92.49,53.900000078603625,390
2017-08-15,93.41,93.51,92.64,92.76,48.590000074356794,390
2017-08-16,93.11,93.13,91.87,92.09,64.89999994076788,390
2017-08-17,91.72,91.89,90.49,90.72,110.67999992705882,390
2017-08-18,90.28,91.51,90.17,90.77,96.70999990217388,390
2017-08-21,90.79,90.87,90.15,90.64,66.6300001386553,390
2017-08-22,91.08,91.69,91.03,91.58,43.32000004686415,390
2017-08-23,90.88,92.29,90.81,91.72,58.7999999653548,390
2017-08-24,91.89,92.08,91.4,91.58,60.1000000257045,390
2017-08-25,91.81,92.45,91.78,92.0,59.859999883919954,390
2017-08-28,92.06,92.05,91.12,91.59,49.96000010147691,390
2017-08-29,90.49,91.29,90.29,91.13,65.49999999254942,390
2017-08-30,91.16,91.86,91.16,91.31,54.81999997422099,390
2017-08-31,91.64,91.8,90.79,90.9,62.239999985322356,390
2017-09-01,91.15,92.32,90.95,91.76,54.120000064373016,390
2017-09-05,91.02,90.95,89.01,89.53,99.08000004477799,390
2017-09-06,89.94,90.5,89.63,90.14,63.63000009022653,390
2017-09-07,90.02,89.97,88.07,88.51,66.4000000692904,390
2017-09-08,88.29,89.37,88.23,88.5,64.66000000573695,390
2017-09-11,89.36,90.22,88.94,89.99,119.19000003859401,390
2017-09-12,89.77,91.23,89.77,90.86,127.36000011116266,390
2017-09-13,90.88,91.48,90.29,91.27,120.98999996297061,390
2017-09-14,91.25,91.45,90.73,91.02,100.92000004276633,390
2017-09-15,91.04,91.697,90.679,91.598,63.967009977437556,390
2017-09-18,91.848,93.118,91.848,92.918,78.31665108725429,390
2017-09-19,92.698,94.338,92.517,94.028,75.95849715545774,390
2017-09-20,93.997,95.238,93.697,94.548,132.77864805981517,390
2017-09-21,94.577,95.358,94.188,95.058,108.24545801151544,390
2017-09-22,94.558,94.947,94.408,94.888,83.20658797957003,390
2017-09-25,94.477,94.878,93.447,94.108,103.8224400691688,390
2017-09-26,93.698,94.007,93.337,93.718,87.30118289217353,390
2017-09-27,94.878,95.677,94.577,95.198,93.89154804125428,390
2017-09-28,95.437,95.827,94.907,95.357,84.1242479942739,390
2017-09-29,95.297,95.507,95.008,95.498,66.92243096628226,390
2017-10-02,95.787,96.848,95.467,96.828,79.96371492184699,390
2017-10-03,96.798,97.418,96.767,97.398,75.8392749466002,390
2017-10-04,97.167,97.407,96.277,96.348,59.999617035035044,390
2017-10-05,95.957,97.388,95.527,97.067,69.90856393240392,390
2017-10-06,97.438,97.598,96.467,96.918,58.493126903893426,390
2017-10-09,96.947,96.957,96.137,96.388,51.94115198450163,390
2017-10-10,96.198,97.158,96.198,97.167,59.431949083693326,390
2017-10-11,96.807,96.978,96.127,96.768,62.311444940045476,390
2017-10-12,97.308,97.337,95.617,95.987,78.13849204452708,390
2017-10-13,95.317,96.667,94.957,95.878,79.41406405344605,390
2017-10-16,96.317,97.937,96.317,97.868,58.05703193845693,390
2017-10-17,97.958,98.127,97.307,97.618,58.490983029594645,390
2017-10-18,98.078,98.488,97.618,97.978,58.34606392192654,390
2017-10-19,97.088,98.188,97.077,98.128,71.3357949713245,390
2017-10-20,99.088,99.878,98.717,99.498,73.81973501318134,390
2017-10-23,99.417,99.948,99.178,99.338,86.19461406767368,390
2017-10-24,99.838,101.178,99.757,100.918,102.71828384324908,390
2017-10-25,101.167,101.438,100.177,101.128,136.87714911997318,390
2017-10-26,101.418,102.408,101.317,101.788,103.66213701665401,390
2017-10-27,101.408,102.217,101.047,101.748,113.77813328802586,390
2017-10-30,101.04,101.9,100.86,101.47,98.00182778999442,390
2017-10-31,101.37,101.67,100.57,100.689,60.144170930143446,390
2017-11-01,100.9,101.68,100.71,100.91,90.69307705573738,390
2017-11-02,100.63,101.758,100.15,101.557,120.51389204338193,390
2017-11-03,101.097,101.498,100.727,101.398,93.17215897515416,390
2017-11-06,101.258,101.638,100.657,100.798,78.57566010439768,390
2017-11-07,100.468,100.717,98.247,98.738,104.33297892659903,390
2017-11-08,98.297,98.138,97.138,97.648,89.70410066656768,390
2017-11-09,97.037,98.168,96.797,97.628,152.62858474999666,390
2017-11-10,97.707,98.308,97.307,97.567,85.54187711700797,390
2017-11-13,96.658,98.038,96.638,97.868,74.49187104962766,390
2017-11-14,97.288,97.727,96.847,97.308,87.89987698942423,390
2017-11-15,96.247,98.708,95.947,98.538,103.952301915735,390
2017-11-16,98.327,99.037,98.297,98.477,86.39145890250802,390
2017-11-17,97.748,98.397,97.417,98.168,82.35243178158998,390
2017-11-20,98.457,99.118,97.748,99.048,71.23545586131513,390
2017-11-21,99.408,99.508,98.907,99.068,67.60226598009467,390
