date,open,high,low,close
2017-01-03,19.80381753516042,19.854144449392226,19.51024093572467,19.719938278198242
2017-01-04,19.77865706764613,19.904475177263905,19.719942056482104,19.87931251525879
2017-01-05,19.82058800175895,19.84575225359514,19.493460727205616,19.677993774414062
2017-01-06,19.753490322430913,19.82898149868388,19.644448401100995,19.74510383605957
2017-01-09,19.694778246515458,19.73671868392643,19.568960134010748,19.610898971557617
2017-01-10,19.644449666520366,19.82059468921463,19.552182311853485,19.6528377532959
2017-01-11,19.678002461292206,19.778657913208008,19.54379625864722,19.778657913208008
2017-01-12,19.686390159033266,19.711554421479846,19.443142021506038,19.610898971557617
2017-01-13,19.745102535246023,19.954799877719594,19.63605902123606,19.719938278198242
2017-01-17,19.577348672461934,19.58573676013735,19.24183316476599,19.250221252441406
2017-01-18,19.350874754654757,19.434754030026944,19.16634162872724,19.409589767456055
2017-01-19,19.451528398068852,19.501855318671254,19.258605602675708,19.32571029663086
2017-01-20,19.384427535766747,19.485081388560143,19.317324433949764,19.417978286743164
2017-01-23,19.334104607054147,19.45153626913041,19.225062634981125,19.292165756225586
2017-01-24,19.38442376300215,19.610895687641438,19.3005445020902,19.5354061126709
2017-01-25,19.745105459464575,19.870923563609427,19.652838103155155,19.86253547668457
2017-01-26,19.896090415024123,19.9631935246922,19.803824639145727,19.912866592407227
2017-01-27,19.9128687547751,19.921256844377528,19.778662520865296,19.837377548217773
2017-01-30,19.71154611019565,19.719934194141043,19.501848811151014,19.677993774414062
2017-01-31,19.577345502848583,19.728327856833435,19.44313932149847,19.552181243896484
2017-02-01,19.70317066395816,19.803826136000396,19.518637498389264,19.57735252380371
2017-02-02,19.468305406394734,19.594125123431667,19.37603964039559,19.50185775756836
2017-02-03,19.837370731958156,19.912861912576183,19.66122571042539,19.896085739135742
2017-02-06,19.778651586778896,19.946410086357705,19.76187541684829,19.803815841674805
2017-02-07,19.921248974040783,19.929637060329306,19.72832778899635,19.753490447998047
2017-02-08,19.75348985299361,19.75348985299361,19.527017929480625,19.61928367614746
2017-02-09,19.619286731701784,19.912863389223997,19.5689598075124,19.887699127197266
2017-02-10,20.00513378263908,20.01352187125285,19.870927564547447,19.94641876220703
2017-02-13,20.07224154454982,20.265162827793805,20.038689182317114,20.172895431518555
2017-02-14,20.1561129572778,20.432913437845773,20.122560608183953,20.40774917602539
2017-02-15,20.508404587441575,20.609058434818294,20.357422216512433,20.567119598388672
2017-02-16,20.54195465095091,20.575506998865926,20.390972285061352,20.51679039001465
2017-02-17,20.365810052940766,20.525178909301758,20.340645791474486,20.525178909301758
2017-02-21,20.63422350628906,20.67616234436438,20.558732317862187,20.625835418701172
2017-02-22,20.541949409682,20.70131982188703,20.508398670191447,20.64260482788086
2017-02-23,20.6509929127194,20.69293173704849,20.525173240004925,20.64260482788086
2017-02-24,20.424525117184235,20.533567050765104,20.390972768473787,20.483240127563477
2017-02-27,20.508405572015295,20.63422368720854,20.50001748435386,20.592283248901367
2017-02-28,20.516788133814995,20.592279308458124,20.44968504522819,20.583892822265625
