date,open,high,low,close
2017-01-03,43.607563518425025,43.727963922516544,43.53231147176028,43.712913513183594
2017-01-04,43.9461892300107,44.23213838701869,43.9085617725242,44.209564208984375
2017-01-05,44.322440453015176,44.63096665593359,44.322440453015176,44.5858154296875
2017-01-06,44.375119223619734,44.480469223251454,44.32996799353234,44.43531799316406
2017-01-09,44.269768500178515,44.390168907870816,44.209566861046284,44.367591857910156
2017-01-10,44.337494607539746,44.49552248769711,44.337494607539746,44.3751220703125
2017-01-11,44.28481418772968,44.62344121725923,44.23213919097753,44.60839080810547
2017-01-12,44.668585545835995,44.68363595266528,44.4804597663273,44.676109313964844
2017-01-13,44.71373633086565,44.84918712913429,44.64601380230307,44.8416633605957
2017-01-17,44.706210127623415,44.72878430258155,44.60086015039,44.676109313964844
2017-01-18,44.540660616805134,44.638486830508235,44.41273645860022,44.548187255859375
2017-01-19,44.472942582950786,44.53314422306731,44.299867173474084,44.43531799316406
2017-01-20,44.593335895041974,44.70621251700867,44.53313713507901,44.691162109375
2017-01-23,44.63097121841434,44.804046630859375,44.53314498683332,44.804046630859375
2017-01-24,44.7287900897058,44.93949294200549,44.71373968092925,44.91691589355469
2017-01-25,45.157703986284474,45.39850758837952,45.142656452313986,45.38345718383789
2017-01-26,45.29316900035924,45.33832022818329,45.14267064875653,45.2028694152832
2017-01-27,45.16523764954819,45.18781182458661,45.04483726505728,45.12761306762695
2017-01-30,44.73632121985286,44.83414745143388,44.59334375741008,44.804046630859375
2017-01-31,44.886819360666706,44.95454476700877,44.69116691097982,44.871768951416016
2017-02-01,45.15019056601838,45.172764742718414,44.93196395601206,45.052364349365234
2017-02-02,45.09751772025517,45.14266894637652,44.94701650375597,45.07494354248047
2017-02-03,45.1577165337101,45.285643572573974,45.097517769388,45.25554275512695
2017-02-06,44.78899030129246,44.93196487426758,44.758889484696056,44.93196487426758
2017-02-07,44.834146746934614,44.90939592661621,44.79651928652162,44.88682174682617
2017-02-08,44.841666252007435,45.007217876248795,44.78899125712554,44.962066650390625
2017-02-09,45.02226048609979,45.165235037360006,44.96205886205037,45.150184631347656
2017-02-10,45.097517769388,45.285643572573974,45.08246736066449,45.25554275512695
2017-02-13,45.44366192105307,45.50386354715439,45.36088612044952,45.43613815307617
2017-02-14,45.27811338724994,45.36841583251953,45.08998759879587,45.36841583251953
2017-02-15,45.17276085981483,45.54148864746094,45.15771045311789,45.54148864746094
2017-02-16,45.55654337836171,45.64684295654297,45.496341745859645,45.64684295654297
2017-02-17,45.39099647950002,45.541497705833095,45.35337189055978,45.52644729614258
2017-02-21,45.481292293494626,45.676944732666016,45.46624188505284,45.676944732666016
2017-02-22,45.4436677076761,45.7070455495496,45.4436677076761,45.676944732666016
2017-02-23,45.81239723125206,45.850021818461165,45.65436937205865,45.77477264404297
2017-02-24,45.27810913919374,45.47376154834974,45.25553496528014,45.443660736083984
2017-02-27,45.29316810444978,45.481293910804055,45.285644335247284,45.47377014160156
2017-02-28,45.39098597074702,45.54148716223662,45.32326057810528,45.406036376953125
2017-03-01,45.714567707277524,45.992993077207835,45.69951729936618,45.88011932373047
2017-03-02,45.68446680589936,45.737141798204505,45.57159305263338,45.57911682128906
2017-03-03,45.676942166109654,45.90269253890797,45.60921676721299,45.85001754760742
2017-03-06,45.69951605505517,45.71456646255671,45.57911566561451,45.7070426940918
2017-03-07,45.503878125788624,45.62427854599388,45.43615271001238,45.54902648925781
2017-03-08,45.518907954141476,45.56405629719524,45.33830597021297,45.38345718383789
2017-03-09,45.503870262242124,45.5791194354019,45.43614485816955,45.55654525756836
2017-03-10,45.87259365952464,45.992994054802715,45.78981784953874,45.9403190612793
