date,open,high,low,close
2017-01-03,28.749896819041787,28.96111565821314,28.67678308224538,28.782392501831055
2017-01-04,28.94486788437273,29.05859967544172,28.928620042940175,29.001733779907227
2017-01-05,29.212944522796285,29.367297440519057,29.196696684143447,29.318553924560547
2017-01-06,29.221076269848442,29.245446483584544,29.11546684539364,29.19670295715332
2017-01-09,29.180451319510492,29.245442679632035,29.13983326891384,29.17232894897461
2017-01-10,29.351051494720235,29.505401323438697,29.32667818568996,29.342926025390625
2017-01-11,29.39979624566876,29.716624518064975,29.28606444996915,29.692251205444336
2017-01-12,29.81409938688891,29.82222175598145,29.66787195155871,29.822221755981445
2017-01-13,29.708499515796685,29.82223131328891,29.676003831096317,29.797861099243164
2017-01-17,29.732866966371436,29.830354011411767,29.692248913750685,29.7816104888916
2017-01-18,29.797854213852236,29.80597658367096,29.562265202650725,29.619131088256836
2017-01-19,29.627266498490744,29.63538887103494,29.407925252284873,29.5297794342041
2017-01-20,29.562271098370744,29.627262465715404,29.424169091201772,29.586641311645508
2017-01-23,29.7897310238774,30.03344552249922,29.77348628299729,30.025320053100586
2017-01-24,30.155299942055738,30.325900712405726,30.139052102071993,30.21216583251953
2017-01-25,30.42338624440889,30.561488243055138,30.350272510137707,30.54524040222168
2017-01-26,30.537109909910388,30.545232278687582,30.39088248025735,30.415252685546875
2017-01-27,30.415262918021472,30.480254285935562,30.317778965109326,30.43963623046875
2017-01-30,30.220287132518674,30.28527538452865,30.147173412158587,30.27715301513672
2017-01-31,30.309654217743287,30.39089032230913,30.220292643345616,30.33402442932129
2017-02-01,30.455880636441726,30.512746527471503,30.26903202424831,30.350271224975586
2017-02-02,30.44775563146912,30.512746993042597,30.399012110289014,30.48025131225586
2017-02-03,30.610231199289057,30.72396298406055,30.54523983715751,30.667097091674805
2017-02-06,30.634600747506862,30.66709642786925,30.569612485740738,30.593982696533203
2017-02-07,30.52899781187113,30.561490396869186,30.407140546511705,30.43963623046875
2017-02-08,30.455880522738013,30.65897387536002,30.4477550532163,30.62647819519043
2017-02-09,30.626481580100307,30.821449484748907,30.626481580100307,30.764583587646484
2017-02-10,30.837691336531503,31.04891014099121,30.821443497807035,31.04891014099121
2017-02-13,31.04891649831171,31.178896135762642,31.040791027806584,31.146400451660156
2017-02-14,31.146394550325986,31.178890228271484,30.894557694685986,31.178890228271484
2017-02-15,31.18702505770922,31.446984387211923,31.154529366781468,31.430736541748047
2017-02-16,31.46322692095344,31.46322692095344,31.292629220823073,31.316999435424805
2017-02-17,31.073287549678508,31.195144818868723,31.048917335424097,31.18701934814453
2017-02-21,31.381984139165503,31.53633396378319,31.349488460627526,31.52821159362793
2017-02-22,31.479472521833337,31.625699996948242,31.46322468026958,31.625699996948242
2017-02-23,31.788170595194572,31.804418434346605,31.585077254231845,31.633817672729492
2017-02-24,31.252007557645157,31.325121291973616,31.211386406050302,31.260129928588867
2017-02-27,31.170769618587837,31.260131197389533,31.08953351001842,31.162647247314453
2017-02-28,31.130151722426053,31.138277192699604,30.853944613344613,30.862070083618164
2017-03-01,31.11389727190101,31.357608646039065,31.097649433764037,31.34136390686035
2017-03-02,31.03267095407003,31.0895368559805,30.780834032067055,30.788959503173828
2017-03-03,30.935171964718453,31.057026081488324,30.837684952553285,31.0245304107666
2017-03-06,31.07328242278108,31.081404793206048,30.943302803271582,31.040786743164062
2017-03-07,31.138267866662993,31.154512604426905,31.016410640727738,31.07327651977539
2017-03-08,31.00017159279438,31.048915116779245,30.756460170787783,30.78083038330078
2017-03-09,30.626480489424313,30.675220914371227,30.374643597682784,30.537118911743164
2017-03-10,30.78082911956662,30.878313064575195,30.707715386070504,30.878313064575195
2017-03-13,31.203259009192813,31.333238616067707,31.17076333273452,31.308868408203125
2017-03-14,31.211385945381746,31.25200709637705,31.105779629878395,31.130149841308594
2017-03-15,31.292622075950355,31.999386028661142,31.20326051086861,31.942520141601562
2017-03-16,32.169985714653784,32.21060686421744,32.040006093342484,32.13749313354492
2017-03-17,32.16999356435251,32.18624140835083,32.05626175532361,32.08063507080078
2017-03-20,32.28371752982732,32.54367674776902,32.23497401435388,32.454315185546875
2017-03-21,32.6167958577609,32.68178412349917,32.07250402477855,32.09687423706055
2017-03-22,32.072512759283065,32.324349717630405,31.99127663024698,32.25123596191406
2017-03-23,32.137491861309535,32.37307778507601,32.12936639213502,32.25934600830078
2017-03-24,32.234974399295076,32.397449687188455,32.22684893047331,32.34058380126953
2017-03-27,32.12937866940025,32.30810187203126,32.03189469476502,32.25123596191406
2017-03-28,32.22684893047331,32.43806773442221,32.22684893047331,32.34058380126953
2017-03-29,32.26746988366263,32.42181970181102,32.20247852931067,32.3974494934082
2017-03-30,32.267469748073374,32.36495368023334,32.20247839399451,32.22684860229492
2017-03-31,32.0237560426292,32.07249955936553,31.934397577050195,31.999385833740234
2017-04-03,32.096876632791435,32.21061152950062,31.98314483504132,32.17811584472656
2017-04-04,32.11312723615832,32.243106887470674,32.056261332394115,32.194366455078125
2017-04-05,32.33246328564931,32.413702491520695,32.080629494845105,32.09687423706055
