date,open,high,low,close
2024-09-03,157.41947812824552,157.7728333251655,148.58561318236633,149.96957397460938
2024-09-04,147.52553242948224,154.87726080461263,146.39675192724852,151.27500915527344
2024-09-05,147.79054232197223,153.47365453671478,147.33902715688498,149.99900817871094
2024-09-06,140.60566650167868,140.85105160901145,134.07842863747427,134.47103881835938
2024-09-09,136.54209449556944,138.97631065179488,132.40980255372713,138.2205352783203
2024-09-10,138.61313320939013,147.09364146582834,138.4364481534656,145.47410583496094
2024-09-11,145.65077994671657,155.93731918677807,142.36261360255423,155.34840393066406
2024-09-12,155.1815502088827,163.24981385785708,153.9349896512357,161.5222930908203
2024-09-13,163.66205254996433,164.97731309838505,161.0118814743084,164.59451293945312
2024-09-16,162.140648919829,162.44492402468458,157.44888735764795,160.99224853515625
2024-09-17,162.43514273401198,162.95535800083363,157.73355535190473,159.47088623046875
2024-09-18,160.7468793073828,164.37857587794207,158.38136329286934,158.68563842773438
2024-09-19,165.1260296025617,167.41070049253386,163.13680739217327,164.8699951171875
2024-09-20,164.63360564752844,169.39989704271082,163.9344283634671,168.49391174316406
2024-09-23,169.38022318383003,170.68012513255366,165.78582329542223,170.305908203125
2024-09-24,170.17786183304887,173.30943384024027,169.0650684904488,172.17694091796875
2024-09-25,171.98984442167554,174.44192385107553,171.11340089513442,172.8466033935547
2024-09-26,175.78121544409854,177.50456069355047,172.33452494519466,175.37745666503906
2024-09-27,175.45625160353208,175.75168524259593,169.1438801219307,170.05972290039062
2024-09-30,169.25221047051573,170.28622072570673,167.04633795424647,169.87261962890625
2024-10-01,169.5377877061752,169.62641328530555,163.2746579992011,164.91921997070312
2024-10-02,164.99799203443345,170.2074116356848,164.47606584659763,168.0606231689453
2024-10-03,167.03645208101938,172.27542846389568,166.61300877804263,169.27188110351562
2024-10-04,173.6147214394114,174.2055736320958,169.971080325536,173.9495391845703
2024-10-07,172.15726511730728,175.59409813906677,171.2118805879089,172.41329956054688
2024-10-08,172.74814438098463,178.83402349454272,172.22621810916044,177.97726440429688
2024-10-09,176.5099619603093,183.58059460501644,173.7329067813826,183.1177520751953
2024-10-10,180.76414737169245,183.47226140461768,179.7498367723798,182.86170959472656
2024-10-11,178.3810025592497,179.80891417571664,174.69796219436256,178.7158203125
2024-10-14,180.50811433526363,182.13297675730618,177.3863992103545,179.53318786621094
2024-10-15,178.03631041623396,178.93245345779488,170.72932913213452,173.29957580566406
2024-10-16,175.79104693948779,176.5197811526262,172.6594898337926,174.12680053710938
2024-10-17,178.60749382690068,182.68443563280545,177.93785832537537,178.7650604248047
2024-10-18,179.5430354117756,179.9270946011859,175.95846294210907,177.15003967285156
2024-10-21,176.64782560944496,178.9521809097611,175.5350320982212,177.24853515625
2024-10-22,175.9387772328695,177.9378564654502,174.70781637406972,176.64781188964844
2024-10-23,174.88509188224342,176.25391994681758,169.94156320378403,170.8672332763672
2024-10-24,171.60577762415627,171.6451767844877,166.91828431197067,168.7401123046875
2024-10-25,171.53685206316433,174.10709881847535,170.08924095808243,170.36497497558594
2024-10-28,170.36498673038895,171.32021358064068,168.7401243703902,169.39991760253906
2024-10-29,169.81353318693678,177.48487547812135,168.60227177809276,176.5099639892578
2024-10-30,174.76689899284244,176.46070232601738,172.94507092271598,173.9495391845703
2024-10-31,171.79289921327515,171.79289921327515,164.83059221652942,167.18418884277344
2024-11-01,165.69718646200965,168.72043377359887,164.94876761248818,166.34713745117188
2024-11-04,166.7016497943099,169.82336487239834,165.85474808351398,165.98277282714844
2024-11-05,167.4599160986156,171.74365081672636,167.4599160986156,171.2512664794922
2024-11-06,176.89399936048798,177.46516698695774,173.279900178261,176.81521606445312
2024-11-07,179.21807410883096,182.0541979524026,179.0211083334563,181.01034545898438
2024-11-08,180.20281716710556,182.23143814241791,179.0604819489995,180.84291076660156
